document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
11,5,0.952499999545051,"Schulklasse, Verein, voneinander abgrenzen und sich mit der Bedeutung sozialer Beziehungen für ihr Leben und das anderer auseinandersetzen Erfahrungen von Andersheit und Fremdheit beschreiben und vergleichen PG Wahrnehmung und Empfindung Ursachen für Erfahrungen von Andersheit und Fremdheit zum Beispiel körperliche, religiöse, kulturelle herausarbeiten und mögliche Folgen zum Beispiel Erkenntnisgewinn, Freundschaft, Verunsicherung, Ausgrenzung darlegen und diskutieren BNE Kriterien für nachhaltigkeitsfördernde und -hemmende",BaWü,Gym,,2016.0,"Ethik, Philo"
12,18,0.7483502558803911,und Gewalt Friedliches Zusammenleben und die Bedeutung von Konflikten Die Schülerinnen und Schüler können moralische Werte und Normen als Grundlagen eines friedlichen Zusammenlebens erfassen und diskutieren. Sie können sich mit Ursachen von Konflikten und von Gewalt auseinandersetzen und deren Auswirkungen auf ein friedliches Zusammenleben überprüfen und erläutern. Die Schülerinnen und Schüler können Ursachen und Folgen von Konflikten an Beispielen herausarbeiten und,BaWü,Gym,,2016.0,"Ethik, Philo"
13,18,0.8995653835246843,"Zusammenlebens erfassen und diskutieren. Sie können sich mit Ursachen von Konflikten und von Gewalt auseinandersetzen und deren Auswirkungen auf ein friedliches Zusammenleben überprüfen und erläutern. Die Schülerinnen und Schüler können Ursachen und Folgen von Konflikten an Beispielen herausarbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen zum Beispiel bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung BTV Konfliktbewältigung und Interessenausgleich Formen",BaWü,Gym,,2016.0,"Ethik, Philo"
14,20,0.9660714283724854,"die Bedeutung der Einhaltung der Menschenrechte für ein menschenwürdiges Leben erklären. Sie können verschiedene Möglichkeiten aufzeigen, sich für gerechte und menschenwürdige Lebensverhältnisse einzusetzen. Die Schülerinnen und Schüler können Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben PG Ernährung unterschiedliche Auffassungen von Armut und Reichtum erläutern und voneinander abgrenzen beispielsweise Geschichte, Kulturen, Religionen Auswirkungen von Armut und Reichtum auf die",BaWü,Gym,,2016.0,"Ethik, Philo"
15,12,0.9619999994524603,"Menschenrechte auseinandersetzen. Sie können Lösungsansätze für Konflikte in einer pluralistischen Gesellschaft und einer globalen Welt bewerten. Die Schülerinnen und Schüler können ethisch-moralische Konflikte in einer pluralistischen Gesellschaft identifizieren und mögliche Ursachen erarbeiten zum Beispiel Vielfalt der kulturellen Lebensformen, Wertewandel, Säkularisierung BTV Konfliktbewältigung und Interessenausgleich Grundlagen und Voraussetzungen für ein gutes und gerechtes Zusammenleben erarbeiten und prüfen zum Beispiel Toleranz, Menschenwürde, Menschenrechte,",BaWü,Gym,,2016.0,"Ethik, Philo"
16,12,0.9619999994524603,"Menschenrechte auseinandersetzen. Sie können Lösungsansätze für Konflikte in einer pluralistischen Gesellschaft und einer globalen Welt bewerten. Die Schülerinnen und Schüler können ethisch-moralische Konflikte in einer pluralistischen Gesellschaft identifizieren und mögliche Ursachen erarbeiten zum Beispiel Vielfalt der kulturellen Lebensformen, Wertewandel, Säkularisierung BTV Konfliktbewältigung und Interessenausgleich Grundlagen und Voraussetzungen für ein gutes und gerechtes Zusammenleben erarbeiten und prüfen zum Beispiel Toleranz, Menschenwürde, Menschenrechte,",BaWü,Gym,,2016.0,"Ethik, Philo"
17,12,0.6340563161215855,Umgang mit Interkulturalität erarbeiten und diskutieren. Sie können Lösungsansätze für Gerechtigkeitsprobleme einer globalisierten Welt untersuchen und sich damit auseinandersetzen. Die Schülerinnen und Schüler können Formen interkultureller Begegnung exemplarisch beschreiben und Ursachen möglicher Probleme identifizieren Bedingungen der Möglichkeit interkultureller Verständigung erarbeiten und diskutieren BTV Formen interkulturellen und interreligiösen Dialogs exemplarisch transnationale beziehungsweise intergenerationelle Gerechtigkeitsprobleme einer globalisierten Welt beschreiben zum Beispiel Lebens- und,BaWü,Gym,,2016.0,"Ethik, Philo"
18,13,0.7676473147376662,"Weltdeutung Die Entstehung der Erde Sagen und Mythen nach Anfangsvorstellungen untersuchen - Woraus ist die Erde entstanden nach dem letzten Urgrund befragen - Gibt es einen Anfang von allem nach Ursachen suchen, die als letzter Anstoß für Veränderungen dienen - Worin unterscheiden sich mythologiverschiedene Ursprungsmythen sche von wissenschaftlichen Erklävergleichen und nach Gründen rungsgsversuchen für Gemeinsamkeiten suchen Inhalte Methodische Hinweise existiert, muss",MeckPomm,,5-6,,"Ethik, Philo"
19,6,0.9499999998604717,"... A Voraussetzungen und Denkwege analysieren identifizieren mit Hilfestellung Vorurteile, Gewohnheiten, Verständnisschwierigkeite n und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe. identifizieren Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe, unterscheiden intuitive Positionierungen und",Hamburg,Stadtteilschule,5-11,2024.0,"Ethik, Philo"
20,6,0.9547619044210075,"bei sich und anderen und analysieren Ursachen und Gründe. identifizieren Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe, unterscheiden intuitive Positionierungen und unbegründete Überzeugungen von methodisch nachvollziehbar gebildeten Urteilen. identifizieren differenziert Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei",Hamburg,Stadtteilschule,5-11,2024.0,"Ethik, Philo"
21,6,0.7916954460554863,"unbegründete Überzeugungen von methodisch nachvollziehbar gebildeten Urteilen. identifizieren differenziert Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren differenziert Ursachen und Gründe, unterscheiden differenziert intuitive Positionierungen und unbegründete Überzeugungen von methodisch nachvollziehbar gebildeten Urteilen, analysieren differenziert Gründe für Meinungsverschiedenheiten und Unklarheiten. A Begriffe und Aussagen in ihrem Zusammenhang analysieren analysieren",Hamburg,Stadtteilschule,5-11,2024.0,"Ethik, Philo"
22,20,0.9604166664827535,"alternativer Lebenskonzepte, z. B. das des Buen Vivir Ist das Verhältnis von Wohlstand/Armut und Glück messbar Sein: Die Welt Kultur Ethik / Armut und Wohlstand inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise beschreiben Ursachen, Faktoren und Folgen von Armut und Wohlstand: o soziale Unterschiede, o elementare/normale Bedürfnisse/Luxus, o unterschiedliche Chancen Fairness, Gerechtigkeit, o Kinderarbeit Kinderrechte. Ist Armut sichtbar, messbar oder nur ein Gefühl vergleichend:",Saarland,Gym,"5,6",2018.0,"Ethik, Philo"
23,3,0.949999999602636,"Euthanasie Euthanasieprogramm des NS-Staates aktive und passive Sterbehilfe GE, Kl. , LB Suizid Motive, Warnsignale von Suizidgefährdeten, Hilfsangebote, Erfahrungsberichte, Statistiken Tod als Anfrage an das Leben Endlichkeit des Lebens als Ursache seiner Kostbarkeit Formen des Abschiednehmens und Trauer als notwendige Reaktion auf den Verlust eines geliebten Menschen Lernbereich : Hinduismus und Buddhismus Ustd. Einblick gewinnen in die vom Hinduismus geprägte Lebensweise",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
24,3,0.7847826083650329,den Mitmenschen Ustd. Lernbereiche mit Wahlcharakter Wahlbereich : Juden in Sachsen Wahlbereich : Besuch einer Einrichtung für behinderte Menschen Wahlbereich : Mobbing in der Schule Klassenstufe Lernbereich : Konflikte - Ursachen und Bewältigung Ustd. Lernbereich : Christentum Ustd. Lernbereich : Globalisierung - Armut und Reichtum Ustd. Lernbereiche mit Wahlcharakter Wahlbereich : Zeugen gewaltfreien Handelns Wahlbereich : Mit offenen Augen die Welt,Sachsen,Oberschule,,2019.0,"Ethik, Philo"
25,11,0.28517881672502204,"Familie, Klassengemeinschaft, im Freundeskreis, in Konfliktsituationen Empathieübungen, Rollenspiele, Texte Kl. , LB Kennen ausgewählter sozialer Probleme und geeigneter Hilfsmöglichkeiten Kinderarmut, Arbeitslosigkeit, sexueller Missbrauch, Drogenmissbrauch und Suchtprävention, Kinderrechte, Grundgesetz Expertenrunden zu Ursachen und Folgen Erfahrungsberichte, Prospekte und Broschüren, Einrichten eines Infostandes Bildung für nachhaltige Entwicklung Lernbereich : Mensch und Natur Ustd. Kennen des dialektischen Verhältnisses zwischen Mensch und Natur Mensch als Gegenüber",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
26,12,0.225668346755895,"others Sozialkompetenz Mehrperspektivität Werteorientierung Bildung für nachhaltige Entwicklung Beurteilen fremdenfeindlicher Verhaltensweisen wirtschaftliche Hintergründe, mediale Einflüsse Einbeziehen von Darstellungen in digitalen und traditionellen Medien, Besprechen von Fallbeispielen Rollenspiel Sozialkompetenz Werteorientierung Medienbildung Ursachen Kompensation von Unsicherheiten, Verhalten aus Angst, Gruppenzwang Erscheinungsformen Ausgrenzung, Diskriminierung, Gewalt Erfahrungen aus dem Schulalltag Grenzen der Toleranz Bedeutung der Gleichgültigkeit in der Gesellschaft, Ignoranz im unmittelbaren Umfeld Intoleranz gegen",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
27,18,0.48410542745794966,"ethischem Reflexions- und Urteilsvermögen Die Schüler erweitern ihre Fähigkeiten, eigenen Positionen Ausdruck zu verleihen. Sie reflektieren kausale Zusammenhänge menschlichen Handelns und unterziehen diese einer ethischen Beurteilung. Lernbereich : Konflikte - Ursachen und Bewältigung Ustd. Kennen innerer und äußerer Konfliktsituationen Beispiele aus dem Lebensumfeld der Schüler Konfliktursachen individuelle Ursachen: Angst, Neid, Hass, Unterlegenheitsgefühl, Suche nach Anerkennung, Unkenntnis, Fremdheitserfahrungen gesellschaftliche Ursachen: unterschiedliche Wertvorstellungen,",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
28,18,0.719796059838367,"Zusammenhänge menschlichen Handelns und unterziehen diese einer ethischen Beurteilung. Lernbereich : Konflikte - Ursachen und Bewältigung Ustd. Kennen innerer und äußerer Konfliktsituationen Beispiele aus dem Lebensumfeld der Schüler Konfliktursachen individuelle Ursachen: Angst, Neid, Hass, Unterlegenheitsgefühl, Suche nach Anerkennung, Unkenntnis, Fremdheitserfahrungen gesellschaftliche Ursachen: unterschiedliche Wertvorstellungen, Besitzverteilung, soziale und kulturelle Unterschiede, Benachteiligungen, Machtstreben Verschiedenheit wahrnehmen, anerkennen, schätzen lernen und dieser Wertschätzung Ausdruck verleihen",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
29,18,0.4807719081019124,"Konflikte - Ursachen und Bewältigung Ustd. Kennen innerer und äußerer Konfliktsituationen Beispiele aus dem Lebensumfeld der Schüler Konfliktursachen individuelle Ursachen: Angst, Neid, Hass, Unterlegenheitsgefühl, Suche nach Anerkennung, Unkenntnis, Fremdheitserfahrungen gesellschaftliche Ursachen: unterschiedliche Wertvorstellungen, Besitzverteilung, soziale und kulturelle Unterschiede, Benachteiligungen, Machtstreben Verschiedenheit wahrnehmen, anerkennen, schätzen lernen und dieser Wertschätzung Ausdruck verleihen Werteorientierung Konfliktfolgen Vorurteile, Benachteiligungen, Aggressionen, Gewalt, Suchtverhalten Möglichkeiten der Suchtprävention Texte,",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
30,12,0.292651023374228,"Relativität der Begriffe Armut und Reichtum Armutsbegriff, Armutsberichte Durchschnittseinkommen in der Region, im internationalen und globalen Vergleich Nord-Süd-Gefälle Teilhabemöglichkeit am sozialen Leben materielle Armut, materieller Reichtum kulturelle Armut, kultureller Reichtum Ursachen und Auswirkungen von Armut Verantwortung für sich selbst, für andere verschiedene Bereiche des sozialen Ausgleichs Arbeitslosigkeit, Vereinsamung Depressionen, Aggressionen Sucht und Suchtprävention, Ver- und Überschuldung von Jugendlichen rechtliche und ethische",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
31,9,0.296824533782648,"Gleichnisse, Arbeit mit philosophischen Texten, P j k i h , g g g Wahrheit Kl., LB Kl., LB Sich positionieren zum Umgang mit Erfolg und Misserfolg innere und äußere Ursachen Möglichkeiten des Umgangs Jeder Enttäuschung geht eine Täuschung voraus. Erfahrung nenn ich meine Misserfolge. Suchtprävention Partnerinterview, Stegreifspiel, Rollenspiel, Gedankenexperiment Kl., LB BIO, Kl. , LB Bewusstsein für individuelle Stärken und",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
32,5,0.9499999999289102,"Fremdheit anhand von Beispielen beschreiben und vergleichen Erfahrungen von Andersheit und Fremdheit beschreiben und vergleichen PG Wahrnehmung und Empfindung PG Wahrnehmung und Empfindung PG Wahrnehmung und Empfindung an ausgewählten Beispielen Ursachen für Erfahrungen von Andersheit und Fremdheit z. B. körperliche, religiöse, kulturelle herausarbeiten und mögliche Folgen z. B. Erkenntnisgewinn, Freundschaft, Verunsicherung, Ausgrenzung darlegen und mit Hilfestellung diskutieren Ursachen für Erfahrungen von",BaWü,,Sek1,2016.0,"Ethik, Philo"
33,5,0.9568181817395491,"an ausgewählten Beispielen Ursachen für Erfahrungen von Andersheit und Fremdheit z. B. körperliche, religiöse, kulturelle herausarbeiten und mögliche Folgen z. B. Erkenntnisgewinn, Freundschaft, Verunsicherung, Ausgrenzung darlegen und mit Hilfestellung diskutieren Ursachen für Erfahrungen von Andersheit und Fremdheit z. B. körperliche, religiöse, kulturelle an Beispielen herausarbeiten und mögliche Folgen z. B. Erkenntnis-gewinn, Freundschaft, Verun-sicherung, Ausgrenzung darlegen und mit Hilfestellung diskutieren Ursachen für",BaWü,,Sek1,2016.0,"Ethik, Philo"
34,5,0.9568181817381216,"diskutieren Ursachen für Erfahrungen von Andersheit und Fremdheit z. B. körperliche, religiöse, kulturelle an Beispielen herausarbeiten und mögliche Folgen z. B. Erkenntnis-gewinn, Freundschaft, Verun-sicherung, Ausgrenzung darlegen und mit Hilfestellung diskutieren Ursachen für Erfahrungen von Andersheit und Fremdheit z. B. körperliche, religiöse, kulturelle herausarbeiten und mögliche Folgen z. B. Erkenntnisgewinn, Freundschaft, Verunsicherung, Ausgrenzung darlegen und diskutieren BNE Kriterien für nachhaltigkeitsfördernde und -hemmende",BaWü,,Sek1,2016.0,"Ethik, Philo"
35,18,0.7406129985226882,und Gewalt Friedliches Zusammenleben und die Bedeutung von Konflikten Die Schülerinnen und Schüler können moralische Werte und Normen als Grundlagen eines friedlichen Zusammenlebens erfassen und diskutieren. Sie können sich mit Ursachen von Konflikten und von Gewalt auseinandersetzen und deren Auswirkungen auf ein friedliches Zusammenleben überprüfen und erläutern. Die Schülerinnen und Schüler können G M E Ursachen und Folgen von Konflikten an,BaWü,,Sek1,2016.0,"Ethik, Philo"
36,18,0.917530969842873,"diskutieren. Sie können sich mit Ursachen von Konflikten und von Gewalt auseinandersetzen und deren Auswirkungen auf ein friedliches Zusammenleben überprüfen und erläutern. Die Schülerinnen und Schüler können G M E Ursachen und Folgen von Konflikten an einer beispielhaften Situation herausarbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen z. B. bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung Ursachen und Folgen",BaWü,,Sek1,2016.0,"Ethik, Philo"
37,18,0.9693548385662123,"M E Ursachen und Folgen von Konflikten an einer beispielhaften Situation herausarbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen z. B. bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung Ursachen und Folgen von Konflikten an Beispielen heraus-arbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen z. B. bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung Ursachen und Folgen von Konflikten",BaWü,,Sek1,2016.0,"Ethik, Philo"
38,18,0.9703124998576866,"Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung Ursachen und Folgen von Konflikten an Beispielen heraus-arbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen z. B. bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung Ursachen und Folgen von Konflikten an Beispielen herausarbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen z. B. bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung BTV Konfliktbewältigung und Interessenausgleich BTV",BaWü,,Sek1,2016.0,"Ethik, Philo"
39,20,0.9586956520483108,"Einhaltung der Menschenrechte für ein menschenwürdiges Leben erklären. Sie können verschiedene Möglichkeiten aufzeigen, sich für gerechte und menschenwürdige Lebensverhältnisse einzusetzen. Die Schülerinnen und Schüler können G M E Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben PG Ernährung PG",BaWü,,Sek1,2016.0,"Ethik, Philo"
40,20,0.9634615383612009,"verschiedene Möglichkeiten aufzeigen, sich für gerechte und menschenwürdige Lebensverhältnisse einzusetzen. Die Schülerinnen und Schüler können G M E Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben PG Ernährung PG Ernährung PG Ernährung an vorgegeben Fällen unterschiedliche Auffassungen von Armut",BaWü,,Sek1,2016.0,"Ethik, Philo"
41,20,0.9634615384062474,"Die Schülerinnen und Schüler können G M E Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben Erscheinungsformen und Ursachen von Armut und Reichtum erfassen und beschreiben PG Ernährung PG Ernährung PG Ernährung an vorgegeben Fällen unterschiedliche Auffassungen von Armut und Reichtum erläutern und voneinander abgrenzen beispielsweise Geschichte, Kulturen, Religionen",BaWü,,Sek1,2016.0,"Ethik, Philo"
42,18,0.9672413786788616,"eines im Rollenspiel dargestellten Gefühls Vernunft Die Schülerinnen und Schüler erläutern typische Eigenschaften der Vernunft, beschreiben Leistungen dieser Eigenschaften. z. B. Sprachlichkeit Benennen, Beschreiben, Austauschen komplexer Informationen, Verallgemeinern etc.; Reflexivität Ursachen und Wirkungen für Ereignisse begreifen, Meinungen entwickeln und ändern, in die Zukunft planen, Werte und Normen entwickeln, sich an ihnen orientieren etc.; Diskursivität sich argumentativ auseinandersetzen etc. Vergleich zwischen Mensch",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
43,8,0.7704846490338811,"Ursachenforschung berücksichtigt werden, damit den Jugendlichen die Bedeutung präventiven Handelns bewusst wird. Dies kann die jungen Menschen darin bestärken, ihr Leben möglichst gewaltlos zu gestalten. Denkanstöße: Was ist Gewalt Welche Ursachen hat Gewalt Welche Folgen hat Gewalt Was kann ich gegen Gewalt tun Wie können wir uns ein gewaltfreies Umfeld schaffen Kompetenzerwartungen Die Schülerinnen und Schüler können den eigenen Wahrnehmungsprozessen kontextbezogen",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
44,8,0.9619999999025498,"Gewalt, Gewalt und gesellschaftliches Zusammenleben. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Gewalt Die Schülerinnen und Schüler beschreiben ihre Erfahrungen mit Gewalt, definieren den Begriff Gewalt, charakterisieren verschiedene Formen von Gewalt, analysieren die Ursachen für Gewalt, Sammeln anonymer Erfahrungsberichte in einem Kummerkasten z. B. Ausübung von Macht genus proximum gegen den Willen des anderen differentia specifica z. B. physische, psychische, strukturelle, verbale Gewalt anhand",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
45,8,0.9441176469898267,"einem Kummerkasten z. B. Ausübung von Macht genus proximum gegen den Willen des anderen differentia specifica z. B. physische, psychische, strukturelle, verbale Gewalt anhand von geeigneten Bildern, Text- oder Filmausschnitten Ursachen der Gewalt z. B. mit Hilfe von Aggressionstheorien analysieren Sein: Ich und die anderen In Gemeinschaft leben Ethik / Gewalt und Gewaltverzicht inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Beurteilen von Präventionsmaßnahmen aus",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
