,text_excerpt,state,school type,grade,year,subject,doc_id
7472,"Verwandtschaft Phylogenese oder Konvergenz Ökologie. Wie viel tierisches Erbe steckt im Menschen Was grenzt den Menschen vom Tier ab Die Anwendung der Evolutionstheorie zur Erklärung natürlicher und kultureller bzw. technischer Evolution: Diversität in Populationen, Selektion von Genen oder Memen sowie Reproduktion von Lebewesen oder Ideen. Durch Auswertung von Daten bzw. Modellen wird der Einfluss menschlichen Handels auf Klima und Ökosysteme deutlich.",Rheinland-Pfalz,,,2024,Bio,7472
7473,"Arten TF : Menschliche Einflüsse können zu unumkehrbaren Veränderungen von Ökosystemen führen. TF : Individualentwicklung in definierten, unumkehrbaren Phasen Entwicklung ist an Vielfalt, Selektion und Vervielfältigung gebunden. Voraussetzung für die Evolution ist die Variabilität von Lebewesen. Selektionsfaktoren beeinflussen die Fitness von Lebewesen. Die besser angepassten Lebewesen haben den größeren Fortpflanzungserfolg. NaWi: Züchtung durch Zuchtwahl TF : Vielfalt als Kennzeichen des Lebendigen",Rheinland-Pfalz,,Sek1,2014,Bio,7473
7474,"spontan völlig neue Systemeigenschaften auf Emergenz. x x x Konkretisierung in der Biologie Lebende Systeme entwickeln und verändern sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. TF : Verhalten und Anatomie des Menschen als Ergebnis von Evolution. Im Laufe der Evolution treten neue Formen scheinbar übergangslos und sprunghaft auf. Ökosysteme können auf Veränderungen",Rheinland-Pfalz,,,2024,Bio,7474
7475,"alle Merkmale eines Säugetiers. Die Gene, die der Mensch mit anderen Menschen und anderen Arten teilt, lassen auf den Grad der Verwandtschaft schließen. Alle rezenten Arten haben die gleiche lange Evolution durchgemacht. Je nach Umwelt entstanden Arten, die genau auf eine einzige ökologische Nische angepasst sind Spezialisten und andere, die ein größeres Anpassungspotenzial besitzen Generalisten. Evolution ist ein Lebensprinzip. Sie hat",Rheinland-Pfalz,,,2024,Bio,7475
7476,"Arten haben die gleiche lange Evolution durchgemacht. Je nach Umwelt entstanden Arten, die genau auf eine einzige ökologische Nische angepasst sind Spezialisten und andere, die ein größeres Anpassungspotenzial besitzen Generalisten. Evolution ist ein Lebensprinzip. Sie hat verändernde Kraft, wenn in einer Population Diversität, Selektion und Reproduktion vorhanden sind. Menschen sind Generalisten. Ihre enorme Anpassungsfähigkeit beruht auf kulturellen und technischen Möglichkeiten, welche",Rheinland-Pfalz,,,2024,Bio,7476
7477,"Anpassungsfähigkeit beruht auf kulturellen und technischen Möglichkeiten, welche die biologische Begrenztheit aufheben. Im kulturellen, sozialen und weltanschaulichen Kontext wird Wissen generiert, das weitergegeben und quasi vererbt wird. Analog zur biologischen Evolution werden Meme weitergegeben. Meme sind Gedanken, Techniken, Weltanschauungen. Die Weitergabe von Memen in die nächste Generation folgt dem gleichen Muster. Auch die kulturelle Evolution entsteht durch Diversität, Selektion und Reproduktion",Rheinland-Pfalz,,,2024,Bio,7477
7478,"werden. In der gymnasialen Oberstufe ist es möglich das Themenfeld in der Einführungsphase, aber auch in der Qualifikationsphase, einzubauen. So kann es z. B. in Pflicht- und Wahlbausteinen der Bereiche Evolution sowie Ökologie integriert werden siehe Lehrplan Biologie, Grund- und Leistungsfach in der gymnasialen Oberstufe Mainzer Studienstufe ab Abb. : Bezüge zwischen den Themenfeldern, Auszug aus Lehrpläne für die naturwissenschaftlichen Fächer",Rheinland-Pfalz,,,2024,Bio,7478
7479,"Themenfeld Biologische Anthropologie geschaffen. Zum Fach Chemie in der Mittelstufe finden sich Synergien zu Themenfeld bezüglich der menschlichen Einflüsse auf das Klima. Technische Bezüge sind im Themenfeld , und kulturelle Evolution, Bereitstellung elektrischer Energie und Maschinen und der Forschung im Fach Physik zu finden. Das Themenfeld kann als Schnittstelle zwischen der Sekundarstufe I und der Sekundarstufe II dienen. In der Mittelstufe",Rheinland-Pfalz,,,2024,Bio,7479
7480,"quasi vererbt wird. Analog zur biologischen Evolution werden Meme weitergegeben. Meme sind Gedanken, Techniken, Weltanschauungen. Die Weitergabe von Memen in die nächste Generation folgt dem gleichen Muster. Auch die kulturelle Evolution entsteht durch Diversität, Selektion und Reproduktion von Wissen oder Ideen. Dies wird in Kontext Typisch menschlich: Wer sind wir behandelt. Frage : Woher kommen wir Wie wurde der Mensch, wie",Rheinland-Pfalz,,,2024,Bio,7480
7481,"Lebende Systeme entwickeln und verändern sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. Die Entwicklung komplexer Systeme ist ein unumkehrbarer Prozess. Die Evolution von Lebewesen oder die Entwicklung von Ökosystemen ist unumkehrbar. Entwicklung ist an Vielfalt, Selektion und Vervielfältigung gebunden. Voraussetzung für die Evolution ist die Variabilität von Lebewesen. Selektionsfaktoren beeinflussen die Fitness",Rheinland-Pfalz,,Sek1,2014,Bio,7481
7482,"Mutation oder Neukombination von Erbanlagen. Dies ist Voraussetzung für Individualität und Vielfalt innerhalb von Populationen. Durch das Zusammenspiel einzelner Veränderungen treten spontan völlig neue Systemeigenschaften auf Emergenz. Im Laufe der Evolution treten neue Formen scheinbar übergangslos und sprunghaft auf. Ökosysteme können auf Veränderungen sprunghaft mit neuen Systemeigenschaften reagieren. Umweltfaktoren, die diese Veränderungen hervorrufen, sind z. B. Klimafaktoren. Tabelle Basiskonzept Entwicklung Hinweise",Rheinland-Pfalz,,Sek1,2014,Bio,7482
7483,"Themenfeldkonzeption. Dies setzt das Interesse und die Reife der Schülerinnen und Schüler voraus. Es ist möglich, Aspekte von TF an passenden Inhalten anderer Themenfelder TF AIDS, TF sexuelle Identität, TF Evolution des Verhaltens zu vertiefen und die Sexualerziehung, ähnlich wie die Ernährungslehre oder Umweltbildung, als Querschnittsthema zu behandeln. Zwischen den Themenfeldern existieren thematische Überschneidungen. Diese werden genutzt, um Fachwissen zu vertiefen",Rheinland-Pfalz,,Sek1,2014,Bio,7483
7484,können - die Entwicklung des modernen Menschen unter Berücksichtigung aktueller Forschungsergebnisse erläutern: vereinfachtes Kladogramm der Hominiden die Bedeutung von Belegen für eine Rekonstruktion der Hominisation - die kulturelle und soziale Evolution des Menschen an Beispielen erläutern - das Konzept menschliche Rassen aus biologischer Sicht widerlegen Selbst- und Sozialkompetenz Die Entwicklung der nachfolgend ausgewiesenen Selbst- und Sozialkompetenz erfolgt in geeigneten Lernsituationen: Die,Thüringen,Gym,,2024,Bio,7484
7485,"Fachwissen ... Fachwissen strukturieren und Erklärungszusammenhänge herstellen wenden Wissen über die Abstammung des Menschen an, um ausgewählte Verhaltensweisen des Menschen, z. B. Stressreaktion, zu erklären ... beschreiben Einflüsse der kulturellen Evolution technische und medizinische Errungenschaften auf die Entwicklung der Menschheit und der Biosphäre Abb. : Zuordnung der Kompetenzen zu den Kompetenzbereichen Beitrag zur Entwicklung der Basiskonzepte sowie Fachbegriffe Die beiden Rubriken",Rheinland-Pfalz,,,2024,Bio,7485
7486,"Themenfeldern Entwicklung ist eine systemimmanente Eigenschaft komplexer Systeme und führt zu ständiger Veränderung. Lebende Systeme entwickeln und verändern sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. NaWi: Von der Wildform zur Zuchtform, von der Blüte zur Frucht, Embryonalentwicklung des Menschen TF : Entwicklung als Kennzeichen des Lebendigen TF : Evolutive Zeiträume sind unvorstellbar",Rheinland-Pfalz,,Sek1,2014,Bio,7486
7487,"Physik Entwicklung ist eine systemimmanente Eigenschaft komplexer Systeme und führt zu ständiger Veränderung. Lebende Systeme entwickeln und verändern sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. Die Entwicklung komplexer Systeme ist ein unumkehrbarer Prozess. Die Evolution von Lebewesen oder die Entwicklung von Ökosystemen ist unumkehrbar. Entwicklung ist an Vielfalt, Selektion und Vervielfältigung gebunden.",Rheinland-Pfalz,,Sek1,2014,Bio,7487
7488,"Fitnessmaximierung S, S, E, E, K, diskutieren wissenschaftliche Befunde und Hypothesen zur Humanevolution auch unter dem Aspekt ihrer Vorläufigkeit S, E, E, E, K, K, analysieren die Bedeutung der kulturellen Evolution für soziale Lebewesen E, E, K, K, B, B. Bewertungskompetenz Die Schülerinnen und Schüler bewerten Nutzen und Risiken einer Gentherapie beim Menschen und nehmen zum Einsatz gentherapeutischer Verfahren Stellung S,",NRW,Gym,Sek2,2022,Bio,7488
7489,"Homologien im Hinblick auf phylogenetische Verwandtschaft und vergleichen diese mit konvergenten Entwicklungen S, S, E, E, E, K, analysieren phylogenetische Stammbäume im Hinblick auf die Verwandtschaft von Lebewesen und die Evolution von Genen S, E, E, E, K, K, erläutern datenbasiert das Fortpflanzungsverhalten von Primaten auch unter dem Aspekt der Fitnessmaximierung S, S, E, E, K, diskutieren wissenschaftliche Befunde und Hypothesen",NRW,Gym,Sek2,2022,Bio,7489
7490,": Phasen der menschlichen Entwicklung; Befruchtung als Beginn der Individualentwicklung. TF : Verhalten und Anatomie des Menschen als Ergebnis von Evolution Die Entwicklung komplexer Systeme ist ein unumkehrbarer Prozess. Die Evolution von Lebewesen oder die Entwicklung von Ökosystemen ist unumkehrbar. TF : ausgestorbene Arten TF : Menschliche Einflüsse können zu unumkehrbaren Veränderungen von Ökosystemen führen. TF : Individualentwicklung in definierten, unumkehrbaren",Rheinland-Pfalz,,Sek1,2014,Bio,7490
7491,"Lebensräume und im Themenfeld Geräte und Maschinen im Alltag Grundlagen im Bereich der technischen Entwicklung gelegt sein. Im Fach Biologie wurde im Rahmen des Themenfeldes Vielfalt und Veränderung bereits auf Evolution eingegangen. Bezugnehmend auf das Gehirn und Stressreaktionen sollte in Themenfeld Informationen empfangen, verarbeiten, speichern eine Grundlage für das Verständnis der Entwicklung des Neocortex als Ursache von Bewusstsein Kognition geschaffen worden",Rheinland-Pfalz,,,2024,Bio,7491
7492,"Kontext, z. B. Projektunterricht Die große Transformation. Klima - Kriegen wir die Kurve oder als Einzelaspekte in Form von Unterrichtsaktivitäten, z. B. LE : Vergleich von biologischer und kultureller technischer Evolution oder Aufgaben, z. B. M Lerntempoduett in LE : Instinktverhalten als evolutionäres Erbe in den Unterricht einfließen. Differenzierungsmöglichkeiten Das Themenfeld soll die Schülerinnen und Schüler befähigen, am gesellschaftlichen Diskurs teilzunehmen",Rheinland-Pfalz,,,2024,Bio,7492
7493,"neue Formen scheinbar übergangslos und sprunghaft auf. Ökosysteme können auf Veränderungen sprunghaft mit neuen Systemeigenschaften reagieren. Umweltfaktoren, die diese Veränderungen hervorrufen, sind z. B. Klimafaktoren. TF : Kulturelle und biologische Evolution beeinflussen einander. Abb. .: Entwicklung der Basiskonzepte in den Themenfeldern des Lehrplans Biologie In Abgrenzung zum Themenfeld widmet sich Themenfeld dem Anthropozän mit der Frage nach den evolutionären Wurzeln des",Rheinland-Pfalz,,,2024,Bio,7493
7494,"im Hinblick auf ihre Reichweite, d. h. auf Allgemeingültigkeit und Singularität bzw. Totalität und Partikularität Allgemeines - Singuläres; Ganzes - Teil. o charakterisieren Verlauf und Ergebnisse historischer Veränderungen z. B. Evolution Revolution. o bestimmen die Bedeutung von Zugehörigkeiten an historischen Beispielen Integration Ausgrenzung. analysieren die historische Bedingtheit vergangener und gegenwärtiger Identitätskonstruktionen. Methodenkompetenz Die Methodenkompetenz bezieht sich auf die Fähigkeit, historische Zusammenhänge",Niedersachsen,Gym,Sek2,2018,Geschichte,7494
7495,"sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. TF : Verhalten und Anatomie des Menschen als Ergebnis von Evolution. Im Laufe der Evolution treten neue Formen scheinbar übergangslos und sprunghaft auf. Ökosysteme können auf Veränderungen sprunghaft mit neuen Systemeigenschaften reagieren. Umweltfaktoren, die diese Veränderungen hervorrufen, sind z. B. Klimafaktoren. TF : Kulturelle und",Rheinland-Pfalz,,,2024,Bio,7495
7496,"Systeme entwickeln und verändern sich in einem fortwährenden Prozess. Die stammesgeschichtliche Entwicklung von Lebewesen nennt man Evolution, die Individualentwicklung Ontogenese. TF : Verhalten und Anatomie des Menschen als Ergebnis von Evolution. Im Laufe der Evolution treten neue Formen scheinbar übergangslos und sprunghaft auf. Ökosysteme können auf Veränderungen sprunghaft mit neuen Systemeigenschaften reagieren. Umweltfaktoren, die diese Veränderungen hervorrufen, sind z. B. Klimafaktoren.",Rheinland-Pfalz,,,2024,Bio,7496
7497,werden durch Modelle erfassbar. TF : Entwicklung von Ökosystemen TF : Phasen der menschlichen Entwicklung; Befruchtung als Beginn der Individualentwicklung. TF : Verhalten und Anatomie des Menschen als Ergebnis von Evolution Die Entwicklung komplexer Systeme ist ein unumkehrbarer Prozess. Die Evolution von Lebewesen oder die Entwicklung von Ökosystemen ist unumkehrbar. TF : ausgestorbene Arten TF : Menschliche Einflüsse können zu unumkehrbaren,Rheinland-Pfalz,,Sek1,2014,Bio,7497
7498,"Die Entwicklung komplexer Systeme ist ein unumkehrbarer Prozess. Die Evolution von Lebewesen oder die Entwicklung von Ökosystemen ist unumkehrbar. Entwicklung ist an Vielfalt, Selektion und Vervielfältigung gebunden. Voraussetzung für die Evolution ist die Variabilität von Lebewesen. Selektionsfaktoren beeinflussen die Fitness von Lebewesen. Die besser angepassten Lebewesen haben den größeren Fortpflanzungserfolg. Die Veränderbarkeit von Strukturen ist Voraussetzung für Vielfalt. Veränderung entsteht durch",Rheinland-Pfalz,,Sek1,2014,Bio,7498
7499,die erworbenen Arbeitstechniken und mikroskopieren Dauerpräparate. Unter Anleitung stellen sie einfache Frischpräparate her und fertigen nach vorgegebenen Kriterien mikroskopische Zeichnungen an. Leisten eines Beitrages zur Entwicklung eines Weltbildes hinsichtlich der Evolution der Lebewesen Die Schüler beschreiben die Zelle als Lebenseinheit. Sie kennen die ungeschlechtliche Fortpflanzung als eine weitere Form der Fortpflanzung. Am Beispiel von Insekten beschreiben sie Entwicklungsformen von Lebewesen. Entwickeln,Sachsen,Mittelschule,,2019,Bio,7499
7500,"Weltprobleme. Bezüge: NaWi TF Entwicklung TF Technische Entwicklung Biologie TF Evolution TF Gehirn TF Immunreaktion, Erreger TF Reproduktion, DNA TF Moderne Biowissenschaften Chemie TF Mensch und Klima Physik TF Kulturelle Evolution: Bereitstellung elektrischer Energie TF Forschung TF Technische Entwicklung von Maschinen Abb. : Themenfeld-Doppelseite des Themenfeldes , Auszug aus Lehrpläne für die naturwissenschaftlichen Fächer - Biologie, S. - Von der Themenfeld-Doppelseite",Rheinland-Pfalz,,,2024,Bio,7500
7501,benennen E: am Beispiel des Birkenspanners die Selektion beschreiben K: die Höherentwicklung bei Wirbeltieren anhand verschiedener Kriterien darstellen B: die Entwicklung unterschiedlicher Vordergliedmaßen bei Wirbeltieren als homolog beurteilen Belege der Evolution und Anthropogenese ca. Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Zeugen der Vergangenheit Fossilien Fossilienformen und ihre Entstehung Auf den Spuren unserer Vorfahren Ursprung des modernen Menschen Entwicklung des aufrechten Ganges,MeckPomm,Gym,Sek 1,2022,Bio,7501
7502,Artbegriff als Ergebnis der Veränderung des Genpools einer Population Angepasstheit als Folge der Evolution - die Bedeutung der Theorie von Charles DARWIN für die wissenschaftliche Abstammungslehre erläutern Belege für die Evolution Die Lernenden können - die Bedeutung von Belegen für die Synthetische Evolutionstheorie erläutern: Fossilien anatomisch-morphologische Homologien am Beispiel der Vordergliedmaßen von Säugetieren Mosaikformen Analyse von DNA fossiler Organismen und Vergleich,Thüringen,Regelschule,,2024,Bio,7502
7503,von Belegen für die Synthetische Evolutionstheorie erläutern: Fossilien anatomisch-morphologische Homologien am Beispiel der Vordergliedmaßen von Säugetieren Mosaikformen Analyse von DNA fossiler Organismen und Vergleich mit der DNA rezenter Organismen Archäogenetik Evolution des Menschen Die Lernenden können - die Entwicklung des modernen Menschen unter Berücksichtigung aktueller Forschungsergebnisse erläutern: vereinfachtes Kladogramm der Hominiden die Bedeutung von Belegen für eine Rekonstruktion der Hominisation -,Thüringen,Regelschule,,2024,Bio,7503
7504,"motiviert, sich mit biologischen Fragen auseinanderzusetzen. Lernende begreifen die Biologie als Naturwissenschaft, die die belebte Natur, ihre Vielfalt bzw. ihren Formenreichtum, ihre Komplexität, Struktur, Dynamik und ihre Beeinflussbarkeit sowie ihre evolutionäre Entwicklung untersucht und beschreibt. Sie verstehen die Biologie als empirische Wissenschaft und erkennen die zentrale Bedeutung von Beobachtungen, Untersuchungen und Experimenten zur Überprüfung von Hypothesen sowie Möglichkeiten und Grenzen von",Thüringen,Regelschule,,2024,Bio,7504
7505,"auf gesellschaftliche Denkweisen, Haltungen und Wertmaßstäbe. Aspekte: Herrschaft und politische Teilhabe; Gewaltsame Konflikte, Verfolgungen und Kriege Erkenntnisgewinnung durch Methoden und Medien Beurteilung und Bewertung en und Strukbieten beesellschaftsbsolutismus. sstände und evolution geer Ereignisse ntwicklung bis leons diktatong von Errunaus. sse adäquat Beziehung ben opäischen Köe Frankreich. Mit einzelnen Gattungen von Quellen und Darstellungen adäquat umgehen Die Schülerinnen und Schüler ... analysieren",Niedersachsen,Realschule,,2014,Geschichte,7505
7506,ca. Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Zeugen der Vergangenheit Fossilien Fossilienformen und ihre Entstehung Auf den Spuren unserer Vorfahren Ursprung des modernen Menschen Entwicklung des aufrechten Ganges Out-of-Africa-Theorie Kulturelle Evolution Vielfalt und Gleichwertigkeit aller Menschen soll thematisiert werden BTV Beispiele für die Verknüpfung von Inhalten und prozessbezogenen Kompetenzen: S: verschiedene Fossilienformen benennen E: den aufrechten Gang als Voraussetzung für die,MeckPomm,Gym,Sek 1,2022,Bio,7506
7507,und prozessbezogenen Kompetenzen: S: verschiedene Fossilienformen benennen E: den aufrechten Gang als Voraussetzung für die Menschwerdung beschreiben K: verschiedene Theorien zur Verbreitung des Menschen diskutieren B: Grenzen und Chancen kultureller Evolution für die Zukunft beurteilen DRF Zytologie - Von der Zelle zum Organismus ca. Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Einführung in die Zytologie Zelle als offenes System Licht- und elektronenmikroskopisch,MeckPomm,Gym,Sek 1,2022,Bio,7507
7508,"ein Verhalten bzw. Phänomen. Beispiel: Das Fell des Eisbären hat keine Pigmente und sieht deshalb weiß aus. Ultimate Erklärungen beziehen sich darauf, wie ein Verhalten bzw. Phänomen im Laufe der Evolution entstanden ist. Beispiel: Im Laufe der Stammesgeschichte hatten Bären mit weißem Fell einen Selektionsvorteil gegenüber Bären mit dunklem Fell und konnten sich erfolgreicher vermehren. Zu vermeiden sind finale zielgerichtete Erklärungen",Saarland,Gym,Sek2,2024,Bio,7508
7509,Evolution des Menschen E Nimmt der Mensch in der Evolution eine Sonderstellung ein Die Schülerinnen und Schüler c Widerlegung des Konzepts der Menschenrassen c bewerten die Sinnhaftigkeit im Rahmen der Evolution des Menschen von Rassen zu sprechen. c zum Beispiel aufgrund fehlender genetischer Unterschiede Informationsverarbeitung Biologie LK Leitperspektive Das Themenfeld Informationsverarbeitung beinhaltet umfassende Bezüge zu allen Basiskonzepten und ermöglicht eine abschließende,Saarland,Gym,Sek2,2024,Bio,7509
7510,kultureller Entwicklungen. Evolution - Leben ist in ständigem Wandel Biologie LK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise E Die Evolution des Menschen E Nimmt der Mensch in der Evolution eine Sonderstellung ein Die Schülerinnen und Schüler c Widerlegung des Konzepts der Menschenrassen c bewerten die Sinnhaftigkeit im Rahmen der Evolution des Menschen von Rassen zu sprechen. c zum Beispiel,Saarland,Gym,Sek2,2024,Bio,7510
7511,und Ergebnisse der Evolution ca. Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Nichts bleibt wie es war Artbegriff Evolutionsfaktoren primäre Evolutionsfaktoren: Mutation und Neukombination sekundäre Evolutionsfaktoren: Selektion und Isolation Ergebnisse der Evolution homologe und analoge Organe Bsp.: Darwinfinken Bsp.: Birkenspanner Beispiele für die Verknüpfung von Inhalten und prozessbezogenen Kompetenzen: S: Evolutionsfaktoren und durch sie bedingte Entwicklungstrends benennen E: am Beispiel des Birkenspanners,MeckPomm,Gym,Sek 1,2022,Bio,7511
7512,erläutern Besonderheiten der Evolution des Menschen und die Bedeutung kultureller Entwicklungen. Evolution - Leben ist in ständigem Wandel Biologie LK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise E Die Evolution des Menschen E Nimmt der Mensch in der Evolution eine Sonderstellung ein Die Schülerinnen und Schüler c Widerlegung des Konzepts der Menschenrassen c bewerten die Sinnhaftigkeit im Rahmen der Evolution,Saarland,Gym,Sek2,2024,Bio,7512
7513,"Beispiel durch sein verantwortungsbewusstes Handeln bestimmt. Es ist aber fraglich, ob dieses Merkmal und weitere eine Sonderstellung rechtfertigen. b aufrechter Gang, Präzisionsgriff, Werkzeuggebrauch, Sprachentwicklung, kulturelle Evolution b erläutern Besonderheiten der Evolution des Menschen und die Bedeutung kultureller Entwicklungen. Evolution - Leben ist in ständigem Wandel Biologie LK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise E Die Evolution des Menschen E",Saarland,Gym,Sek2,2024,Bio,7513
7514,"Eigenart des Menschen ist zum Beispiel durch sein verantwortungsbewusstes Handeln bestimmt. Es ist aber fraglich, ob dieses Merkmal und weitere eine Sonderstellung rechtfertigen. b aufrechter Gang, Präzisionsgriff, Werkzeuggebrauch, Sprachentwicklung, kulturelle Evolution b erläutern Besonderheiten der Evolution des Menschen und die Bedeutung kultureller Entwicklungen. Evolution - Leben ist in ständigem Wandel Biologie LK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise E",Saarland,Gym,Sek2,2024,Bio,7514
