document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
10,2,0.9563486460281421,"Wohlbefinden in der Schule und eine wichtige Voraussetzung für schulischen Erfolg. Denkanstöße Wer gehört zur Klassengemeinschaft und welche Zwecke erfüllt sie Braucht eine Klassengemeinschaft besondere Regeln Braucht eine Klassengemeinschaft ein Wir-Gefühl Kompetenzerwartungen Die Schülerinnen und Schüler können verschiedene Argumente zu einem Problem sammeln und in der Gruppe auf ihre Relevanz und Güte prüfen Gemeinschaften, eigene Urteile durch den Verweis auf Regeln,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
11,7,0.9166660711962964,"Rettungsboot über Religionsgemeinschaften bis hin zu Sportvereinen Darstellung von Beispielen in einer Mindmap: Welche Zwecke verfolgen die Gemeinschaften und wie erfolgreich sind sie dabei Wettbewerb: Erfinden eines Slogans, der das Wir-Gefühl der Klasse widerspiegelt Klassengemeinschaft Die Schülerinnen und Schüler beschreiben gemeinsame Ziele und Aktivitäten der Klassengemeinschaft, unterscheiden Freundin/Freund von Mitschülerin/Mitschüler, hinterfragen Ausgrenzungen aus der Klassengemeinschaft. Zielbestimmungen von Klassengemeinschaften: z. B. gutes",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
12,4,0.9490726104413763,"beschreiben Ursachen, Faktoren und Folgen von Armut und Wohlstand: o soziale Unterschiede, o elementare/normale Bedürfnisse/Luxus, o unterschiedliche Chancen Fairness, Gerechtigkeit, o Kinderarbeit Kinderrechte. Ist Armut sichtbar, messbar oder nur ein Gefühl vergleichend: Zahlen/Fakten zur Armut innerhalb unserer Gesellschaft/in der Dritten Welt; Internetrecherche, Gedankenexperiment: Stell dir vor, du wärst reich, arm, im Land x als y geboren etc. Diskussion: Wer arm ist,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
13,2,0.8405006372603342,Lehrplan Allgemeine Ethik Gemeinschaftsschule Klassenstufen und - Erprobungsphase Themen Klassenstufen / Ethik Sein Stunden Ich Stunden Wer bin ich - Wer will ich sein Mensch sein Mädchen-/Junge-Sein Meine Gefühle Stärken/Schwächen - Erfolge/Misserfolge Ich und die anderen Stunden Familie In Gemeinschaft leben Freundschaft Klassengemeinschaft Die Welt Stunden Medien und soziale Netzwerke Kultur Armut und Wohlstand Schönheit der Natur - Natur,Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
14,4,0.6817666000783523,"Was soll aus mir werden Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Wer bin ich, Wahrnehmungen differenziert beschreiben Wer bin ich, eigene Perspektiven und Gefühle von denen anderer unterscheiden Wer bin ich, Handlungsmuster z. B. Gewohnheiten beschreiben und vergleichen Wer will ich sein, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Wer bin ich.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
15,12,0.6260295764587887,"zu sein Haben Mädchen und Jungen gleiche Möglichkeiten Was würde sich in meinem Alltag ändern, wenn ich ein anderes Geschlecht hätte Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Erwartungen anderer, beim Kommunizieren Sach- und Emotionsebene unterscheiden Umgang mit dem anderen Geschlecht, in Texten Informationsanteile von Meinungsanteilen unterscheiden Typisch Junge, typisch Mädchen, ein ethisch relevantes",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
16,3,0.9490738042334199,"lieber ein Mädchen/Junge, weil ...; Ableiten von Hindernissen und Überwindungsmöglichkeiten Handeln Geschlechtertausch-Tag Hinweis s. Richtlinien zur Sexualerziehung an den Schulen des Saarlandes, Juni Sein: Ich Mensch sein Ethik / Meine Gefühle In einer oft aufs Funktionieren ausgelegten Lebenswelt spielen Gefühle eine Nebenrolle. Das führt dazu, dass Gefühle oft wenig differenziert als gut oder schlecht beschrieben oder sogar als unwichtig verdrängt werden.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
17,3,0.9583330211116828,"Überwindungsmöglichkeiten Handeln Geschlechtertausch-Tag Hinweis s. Richtlinien zur Sexualerziehung an den Schulen des Saarlandes, Juni Sein: Ich Mensch sein Ethik / Meine Gefühle In einer oft aufs Funktionieren ausgelegten Lebenswelt spielen Gefühle eine Nebenrolle. Das führt dazu, dass Gefühle oft wenig differenziert als gut oder schlecht beschrieben oder sogar als unwichtig verdrängt werden. Andererseits treten gerade bei jungen Menschen Situationen auf, in",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
18,3,0.9601445694023055,"Sexualerziehung an den Schulen des Saarlandes, Juni Sein: Ich Mensch sein Ethik / Meine Gefühle In einer oft aufs Funktionieren ausgelegten Lebenswelt spielen Gefühle eine Nebenrolle. Das führt dazu, dass Gefühle oft wenig differenziert als gut oder schlecht beschrieben oder sogar als unwichtig verdrängt werden. Andererseits treten gerade bei jungen Menschen Situationen auf, in denen sie von unbestimmten Gefühlen beherrscht werden.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
19,4,0.9517539765551487,"unwichtig verdrängt werden. Andererseits treten gerade bei jungen Menschen Situationen auf, in denen sie von unbestimmten Gefühlen beherrscht werden. Denkanstöße Was ist das, ein Gefühl Was wäre eine Welt ohne Gefühle Kann man seine Gefühle kontrollieren Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
20,4,0.9427077752376405,"treten gerade bei jungen Menschen Situationen auf, in denen sie von unbestimmten Gefühlen beherrscht werden. Denkanstöße Was ist das, ein Gefühl Was wäre eine Welt ohne Gefühle Kann man seine Gefühle kontrollieren Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Was sind Gefühle,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
21,4,0.9460780137339716,"unbestimmten Gefühlen beherrscht werden. Denkanstöße Was ist das, ein Gefühl Was wäre eine Welt ohne Gefühle Kann man seine Gefühle kontrollieren Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Was sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
22,4,0.6092962268528118,"Gefühle kontrollieren Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Was sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
23,9,0.5460208712843044,"Perspektiven und Gefühle von denen anderer unterscheiden Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Was sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
24,9,0.9517538181028409,"Umgang mit Gefühlen, Sachverhalte/Gedanken mit Hilfe eines Brainstormings oder einer Mindmap darstellen Was sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme und unangenehme Gefühle, differenzieren Gefühle z. B.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
25,9,0.9563490117822768,"Brainstormings oder einer Mindmap darstellen Was sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme und unangenehme Gefühle, differenzieren Gefühle z. B. nach Qualität, Intensität, Häufigkeit, Dauer, Situationsabhängigkeit, beschreiben",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
26,9,0.9563490126329088,"sind Gefühle, Formen ... bildhafter Darstellung ... verwenden Was sind Gefühle, Begriffe durch Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme und unangenehme Gefühle, differenzieren Gefühle z. B. nach Qualität, Intensität, Häufigkeit, Dauer, Situationsabhängigkeit, beschreiben den Zusammenhang von Gefühlen und Gedanken.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
27,9,0.9583332164500883,"Beschreibungen verdeutlichen Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme und unangenehme Gefühle, differenzieren Gefühle z. B. nach Qualität, Intensität, Häufigkeit, Dauer, Situationsabhängigkeit, beschreiben den Zusammenhang von Gefühlen und Gedanken. Brainstorming, Mindmap: Sammeln von Gefühlen Malen von Gefühlen Betrachten von Situationen, die Gefühle",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
28,9,0.9583332033926694,"Was sind Gefühle. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Was sind Gefühle Die Schülerinnen und Schüler beschreiben Gefühle, die sie bereits erlebt haben und unterscheiden diese in angenehme und unangenehme Gefühle, differenzieren Gefühle z. B. nach Qualität, Intensität, Häufigkeit, Dauer, Situationsabhängigkeit, beschreiben den Zusammenhang von Gefühlen und Gedanken. Brainstorming, Mindmap: Sammeln von Gefühlen Malen von Gefühlen Betrachten von Situationen, die Gefühle auslösen; Formulieren",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
29,9,0.9633332746719336,"Gefühle, differenzieren Gefühle z. B. nach Qualität, Intensität, Häufigkeit, Dauer, Situationsabhängigkeit, beschreiben den Zusammenhang von Gefühlen und Gedanken. Brainstorming, Mindmap: Sammeln von Gefühlen Malen von Gefühlen Betrachten von Situationen, die Gefühle auslösen; Formulieren von mit dem Gefühl auftauchenden Gedanken; Verändern der Gedanken: Verändern sich auch Gefühle Umgang mit Gefühlen Die Schülerinnen und Schüler beschreiben und bewerten die Informationsfunktion von Gefühlen Selbsterkenntnis,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
30,9,0.9633331828448536,"Gefühlen und Gedanken. Brainstorming, Mindmap: Sammeln von Gefühlen Malen von Gefühlen Betrachten von Situationen, die Gefühle auslösen; Formulieren von mit dem Gefühl auftauchenden Gedanken; Verändern der Gedanken: Verändern sich auch Gefühle Umgang mit Gefühlen Die Schülerinnen und Schüler beschreiben und bewerten die Informationsfunktion von Gefühlen Selbsterkenntnis, identifizieren Gefühle in bestimmten Situationen, beschreiben verschiedene Möglichkeiten auf Gefühle zu reagieren und erläutern Folgen",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
31,9,0.9618053073109453,"Formulieren von mit dem Gefühl auftauchenden Gedanken; Verändern der Gedanken: Verändern sich auch Gefühle Umgang mit Gefühlen Die Schülerinnen und Schüler beschreiben und bewerten die Informationsfunktion von Gefühlen Selbsterkenntnis, identifizieren Gefühle in bestimmten Situationen, beschreiben verschiedene Möglichkeiten auf Gefühle zu reagieren und erläutern Folgen der jeweiligen Reaktionen, beschreiben Möglichkeiten, Gefühle zu kontrollieren Beenden von Sätzen der Form Wenn ich Situation Gefühl",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
32,9,0.9583329643769739,"der Gedanken: Verändern sich auch Gefühle Umgang mit Gefühlen Die Schülerinnen und Schüler beschreiben und bewerten die Informationsfunktion von Gefühlen Selbsterkenntnis, identifizieren Gefühle in bestimmten Situationen, beschreiben verschiedene Möglichkeiten auf Gefühle zu reagieren und erläutern Folgen der jeweiligen Reaktionen, beschreiben Möglichkeiten, Gefühle zu kontrollieren Beenden von Sätzen der Form Wenn ich Situation Gefühl bin, merke ich, dass ich auf eine bestimmte",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
33,3,0.5467600186657781,"und Schüler beschreiben und bewerten die Informationsfunktion von Gefühlen Selbsterkenntnis, identifizieren Gefühle in bestimmten Situationen, beschreiben verschiedene Möglichkeiten auf Gefühle zu reagieren und erläutern Folgen der jeweiligen Reaktionen, beschreiben Möglichkeiten, Gefühle zu kontrollieren Beenden von Sätzen der Form Wenn ich Situation Gefühl bin, merke ich, dass ich auf eine bestimmte Weise betroffen bin. Pantomime: Ableiten von Gefühlen aus Mimik, Gestik, Körperhaltung",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
34,3,0.9647434597483935,"bestimmte Weise betroffen bin. Pantomime: Ableiten von Gefühlen aus Mimik, Gestik, Körperhaltung Herumgehen-Lassen von Situationskarten im Sitzkreis: Nachbar muss eigenes Gefühl angesichts der Situation bestimmen Reflexion, ob nicht auch schmerzhafte/unangenehme Gefühle sinnvoll sind Sein: Ich Mensch sein Ethik / Meine Gefühle inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Exemplarisches Analysieren eines Gefühls Die Schülerinnen und Schüler vergleichen ähnliche Gefühle und beschreiben die Eigenart des",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
35,3,0.9618052490240505,"Gestik, Körperhaltung Herumgehen-Lassen von Situationskarten im Sitzkreis: Nachbar muss eigenes Gefühl angesichts der Situation bestimmen Reflexion, ob nicht auch schmerzhafte/unangenehme Gefühle sinnvoll sind Sein: Ich Mensch sein Ethik / Meine Gefühle inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Exemplarisches Analysieren eines Gefühls Die Schülerinnen und Schüler vergleichen ähnliche Gefühle und beschreiben die Eigenart des betrachteten Gefühls, identifizieren Auslöser des Gefühls, beschreiben die Folgen des",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
36,3,0.535210525636892,"Reflexion, ob nicht auch schmerzhafte/unangenehme Gefühle sinnvoll sind Sein: Ich Mensch sein Ethik / Meine Gefühle inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Exemplarisches Analysieren eines Gefühls Die Schülerinnen und Schüler vergleichen ähnliche Gefühle und beschreiben die Eigenart des betrachteten Gefühls, identifizieren Auslöser des Gefühls, beschreiben die Folgen des Gefühls für den Fühlenden, beschreiben Möglichkeiten, mit dem Gefühl umzugehen, beschreiben helfende Einflussmöglichkeiten durch andere.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
37,12,0.9490735859620305,"mit dem Gefühl umzugehen, beschreiben helfende Einflussmöglichkeiten durch andere. Unterscheiden von z. B. Angst, Panik, Furcht oder Freude, Begeisterung, Entzückung Sätze beenden: Angst/Freude empfinde ich, wenn ... Analyse: Wie werden Gefühle in Filmen, in der Werbung hervorgerufen Handeln Teilnahme/Ausbildung an/in Mediationsprogrammen Sein: Ich Mensch sein Ethik / Stärken/Schwächen - Erfolge/Misserfolge Das Wissen um die eigenen Stärken und Schwächen hilft den Schülerinnen",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
38,2,0.9601443384600307,"Alltag, was in der Gesellschaft als Erfolg und Misserfolg gilt und nehmen Stellung dazu, Was ist Erfolg/Misserfolg für mich persönlich persönliche Bezugsnorm Eingehen auf die Begleiterscheinungen von Erfolg und Misserfolg Gefühle, Folgen Erfahrungen für die persönliche Zukunft nutzen Sein: Ich Mensch sein Ethik / Stärken/Schwächen - Erfolge/Misserfolge inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise beschreiben und bewerten an ausgewählten Beispielen den eigenen Umgang mit",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
39,4,0.49041702872754067,"- welche Probleme können auftreten Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Chancen und Probleme, Wahrnehmungen differenziert beschreiben Chancen und Probleme, eigene Perspektiven und Gefühle von denen anderer unterscheiden Chancen und Probleme, Begriffe durch Beschreibungen verdeutlichen Freundschaft. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Freundschaft Die Schülerinnen und Schüler beschreiben, was ihnen Freundschaft persönlich bedeutet, bestimmen den Begriff",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
40,11,0.5073106675070692,"Freundschaft zu einem Tier und der Freundschaft im Internet. Metaplanarbeit: Erstellen von Regeln für die Pflege von Freundschaften und für das Vermeiden und Bewältigen von Krisen Metaplanarbeit: angenehme und unangenehme Gefühle in der Freundschaft/im Verliebtsein z. B. Neugier, Vertrauen, Geborgenheit, Verlässlichkeit, Unsicherheit, Enttäuschung, Eifersucht, Wut Handeln Projekt: Erstellen eines Rezeptbuches für gelingende Freundschaft bei konkretem Anlass: Mitschüler in Not ein Freundschafts-Netz",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
41,4,0.9694435766285213,"er durch äußere Einflüsse bestimmt Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Armut und Wohlstand, Wahrnehmungen differenziert beschreiben Armut und Wohlstand, eigene Perspektiven und Gefühle von denen anderer unterscheiden Armut und Wohlstand, ethisch relevante Fragen in Handlungen und Situationen identifizieren Armut und Wohlstand, thematisch relevante Argumente selbst entwickeln Armut und Wohlstand, eigene Urteile durch den",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
42,9,0.9633325625023899,"und Folgen begründen Armut und Wohlstand, in Texten Informations- von Meinungsanteilen unterscheiden Armut und Wohlstand. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Armut und Wohlstand Die Schülerinnen und Schüler beschreiben und reflektieren eigene Gefühle und Gedanken in der Begegnung mit Armut und Wohlstand, geben an, was sie unter Armut und Wohlstand verstehen, grenzen Wohlstand und Glück voneinander ab, erklären die Relativität von Armut und",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
43,5,0.9490729477691049,"Leben Inwiefern geben religiöse Feste und Riten Aufschluss über Glaubensinhalte der jeweiligen Religion Gemeinsamkeiten und Unterschiede zwischen Christentum, Islam und Judentum Kompetenzerwartungen Die Schülerinnen und Schüler können eigene Perspektiven und Gefühle von denen anderer unterscheiden Feste und Riten, Handlungsmuster z. B. Gewohnheiten beschreiben und vergleichen Feste und Riten, die Fragestellung herausarbeiten, auf die ein Text antwortet Feste und Riten, Formen ...",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
44,11,0.9583327508387727,"man als sein gutes Recht Wo begegnen wir Regeln im Alltag Welche Funktionen erfüllen Regeln Kompetenzerwartungen Die Schülerinnen und Schüler können Wahrnehmungen differenziert beschreiben Konflikte und Regeln, eigene Perspektiven und Gefühle von denen anderer unterscheiden Konflikte und Regeln, Handlungsmuster z. B. Gewohnheiten beschreiben und vergleichen Konflikte und Regeln, thematisch relevante Argumente selbst entwickeln Rechte und Regeln, eigene Urteile durch den Verweis",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
45,4,0.9633326355756094,"Seiten einer Medaille. Möglichkeiten und Grenzen gegenseitiger Anerkennung Wir haben Vor-Urteile Kompetenzerwartungen Die Schülerinnen und Schüler können Sinnestäuschungen und emotionale Befangenheit beschreiben und reflektieren Respekt und Toleranz, eigene Perspektiven und Gefühle von denen anderer unterscheiden Respekt und Toleranz, verschiedene Argumente zu einem Problem sammeln und in der Gruppe auf ihre Relevanz und Güte prüfen Respekt und Toleranz, Begriffe durch Beschreibungen verdeutlichen",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
46,4,0.9541662473425129,"Kompetenzen methodisch-didaktische Hinweise Respekt und Toleranz Die Schülerinnen und Schüler beschreiben Situationen, in denen sie fremd waren, Beschreiben, Schreiben, Vergleichen: Meine Geschichte vom Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
47,4,0.9583329959212235,"Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach besonderen Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden:",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
